dataMode,id,address,neighborhood,type,typeCode,addressSource,major,minor,parcelNbr,listDate,pendingDate,saleDate,listPriceAtPending,closePrice,assessedValue,beds,baths,sqft,yearBuilt,zip,districtName,area,subArea,sqFtLot,zoning,lat,lon
PUBLIC_PROXY,3360332,"231 BELMONT AVE E UNIT#106, SEATTLE WA 98102",Downtown,Residential condominiums,14,MAILING_STREET,070460,0060,0704600060,2025-12-18,2025-12-18,2025-12-18,350000,318000,350000,0,0.00,0,0,98102,Seattle,,,0,,,
PUBLIC_PROXY,3355834,"826 S TRENTON ST, Seattle 98108",Georgetown / South Park,"Household, single family units",11,SITUS_PROXY,788360,4790,7883604790,2025-11-15,2025-11-15,2025-11-15,436000,524000,436000,4,1.50,1410,1943,98108,SEATTLE,18,7,6000,RSL (M),47.52500877,-122.32170488
PUBLIC_PROXY,3362011,"7023 S 128TH ST, Seattle 98178",Downtown,"Household, single family units",11,SITUS_PROXY,787840,0026,7878400026,2025-12-30,2025-12-30,2025-12-30,633000,0,633000,3,2.25,2080,1965,98178,Seattle,,,0,,,
PUBLIC_PROXY,3354541,"9233 11TH AVE SW, Seattle 98106",Delridge / South Park,LAND WITH PREV USED BLDG,3,SITUS_PROXY,797260,3981,7972603981,2025-10-30,2025-10-30,2025-10-30,564000,0,564000,4,2.00,1230,1962,98106,SEATTLE,77,8,7200,NR2,47.51998599,-122.34962559
PUBLIC_PROXY,3357889,"4505 37TH AVE NE, Seattle 98105",University District / Laurelhurst,"Household, single family units",11,SITUS_PROXY,881340,0150,8813400150,2025-12-01,2025-12-01,2025-12-01,1250000,0,1250000,5,2.75,2590,1911,98105,SEATTLE,44,3,3750,NR3,47.66185351,-122.28852806
PUBLIC_PROXY,3347032,"6020 27TH AVE NE, Seattle 98115",University District / Laurelhurst,"Household, single family units",11,SITUS_PROXY,186890,1165,1868901165,2025-09-08,2025-09-08,2025-09-08,1276000,1325500,1276000,6,1.75,2240,1968,98115,SEATTLE,44,2,7000,NR3,47.67288567,-122.29820626
PUBLIC_PROXY,3352148,"8623 23RD AVE NE, Seattle",Ravenna / Wedgwood,LAND WITH PREV USED BLDG,3,SITUS_PROXY,510140,0745,5101400745,2025-10-13,2025-10-13,2025-10-13,631000,0,631000,3,2.25,1670,2012,98115,SEATTLE,45,4,2486,LR1 (M),47.69184918,-122.30435364
PUBLIC_PROXY,3357987,"173 ALOHA ST, Seattle 98109",South Lake Union / Queen Anne,"Multiple family residence (Residential, 2-4 units)",12,SITUS_PROXY,545730,0700,5457300700,2025-09-12,2025-09-12,2025-09-12,1191000,0,1191000,4,2.00,1970,1910,98109,SEATTLE,12,5,2570,LR3 (M),47.62700123,-122.35298062
PUBLIC_PROXY,3353668,"706 N 67TH ST, Seattle 98103",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,181480,0685,1814800685,2025-10-29,2025-10-29,2025-10-29,706000,930000,706000,4,2.00,1520,1907,98103,SEATTLE,42,8,2790,NR3,47.67796598,-122.34956487
PUBLIC_PROXY,3351792,"6714 PARK POINT WAY NE, SEATTLE WA 98115",Downtown,Residential condominiums,14,MAILING_STREET,666640,0920,6666400920,2025-10-15,2025-10-15,2025-10-15,555000,645000,555000,0,0.00,0,0,98115,Seattle,,,0,,,
PUBLIC_PROXY,3358542,"7710 S 118TH ST, Seattle 98178",Downtown,"Household, single family units",11,SITUS_PROXY,912460,0070,9124600070,2025-12-08,2025-12-08,2025-12-08,824000,0,824000,3,2.25,2900,1979,98178,Seattle,,,0,,,
PUBLIC_PROXY,3363863,"1737 N 128TH ST, Seattle 98133",Northgate / Bitter Lake,"Household, single family units",11,SITUS_PROXY,303420,0820,3034200820,2025-12-22,2025-12-22,2025-12-22,1464000,0,1464000,4,3.25,2710,1977,98133,SEATTLE,6,5,13575,NR2,47.72074879,-122.33508892
PUBLIC_PROXY,3361215,"1248 S KING ST STE C, SEATTLE WA 98144",Mount Baker / Central District,"Tenant occupied, commercial properties",59,MAILING_STREET,817010,0205,8170100205,2025-12-17,2025-12-17,2025-12-17,3361000,0,3361000,0,0.00,0,0,98144,SEATTLE,40,10,12000,DMR/C 75/75-170,,
PUBLIC_PROXY,3355980,"1537 NE 96TH ST, Seattle 98115",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,802420,2145,8024202145,2025-11-14,2025-11-14,2025-11-14,1034000,1115000,1034000,3,1.75,2200,1952,98115,SEATTLE,7,3,10218,NR3,47.69825554,-122.3105268
PUBLIC_PROXY,3354289,"1064 E REPUBLICAN ST, Seattle 98102",Capitol Hill / Madison Park,"Multiple family residence (Residential, 5+ units)",13,SITUS_PROXY,685270,0324,6852700324,2025-10-14,2025-10-14,2025-10-14,1164000,1301060,1164000,4,2.25,1820,2024,98102,SEATTLE,13,6,817,LR3 (M),47.62328253,-122.3182255
PUBLIC_PROXY,3363063,"218 32ND AVE S, SEATTLE WA 98144",Downtown,"Household, single family units",11,MAILING_STREET,334330,0364,3343300364,2026-01-20,2026-01-20,2026-01-20,984000,0,984000,3,1.75,1430,1957,98144,Seattle,,,0,,,
PUBLIC_PROXY,3350954,"2918 NW ESPLANADE, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,281810,0025,2818100025,2025-10-09,2025-10-09,2025-10-09,1634000,0,1634000,4,1.50,2020,1930,98117,SEATTLE,39,6,11250,NR2,47.70011881,-122.39491316
PUBLIC_PROXY,3351834,"3434 25TH AVENUE W #201, SEATTLE WA 98199",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,860235,0020,8602350020,2025-10-16,2025-10-16,2025-10-16,483000,0,483000,0,0.00,0,0,98199,Seattle,,,0,,,
PUBLIC_PROXY,3351013,"4116 CALIFORNIA AVE SW 309, SEATTLE WA 98116",Downtown,"Household, single family units",11,MAILING_STREET,188755,0240,1887550240,2025-10-08,2025-10-08,2025-10-08,520000,638000,520000,0,0.00,0,0,98116,Seattle,,,0,,,
PUBLIC_PROXY,3354177,"12056 3RD AVE NW, Seattle 98177",North Beach / Crown Hill,"Household, single family units",11,SITUS_PROXY,730890,0375,7308900375,2025-10-30,2025-10-30,2025-10-30,903000,915000,903000,4,2.50,1640,1947,98177,SEATTLE,39,3,8097,NR2,47.71764626,-122.36055045
PUBLIC_PROXY,3348692,"217 17TH AVE E UNIT #1, SEATTLE WA 98112",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,179040,0010,1790400010,2025-09-23,2025-09-23,2025-09-23,222000,230000,222000,0,0.00,0,0,98112,Seattle,,,0,,,
PUBLIC_PROXY,3362108,"720 SENECA ST. #B, SEATTLE WA 98101",Downtown,"Tenant occupied, commercial properties",59,MAILING_STREET,346280,0185,3462800185,2026-01-07,2026-01-07,2026-01-07,4845000,0,4845000,0,0.00,0,0,98101,Seattle,,,0,,,
PUBLIC_PROXY,3346426,"917 D NW 51ST ST, Seattle",Ballard,"Household, single family units",11,SITUS_PROXY,276830,1517,2768301517,2025-08-27,2025-08-27,2025-08-27,829000,850000,829000,3,2.25,1450,2020,98107,SEATTLE,82,2,1042,LR1 (M),47.66550355,-122.36964251
PUBLIC_PROXY,3353547,"1518 WARREN AVE N, Seattle 98109",Queen Anne / Magnolia,"Household, single family units",11,SITUS_PROXY,731890,0045,7318900045,2025-10-29,2025-10-29,2025-10-29,1242000,1200000,1242000,5,1.50,2230,1929,98109,SEATTLE,12,9,2905,NR3,47.63290439,-122.35414362
PUBLIC_PROXY,3343385,"13424 27TH AVE NE, Seattle 98125",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,382220,0023,3822200023,2025-08-11,2025-08-11,2025-08-11,875000,0,875000,4,3.25,2400,1987,98125,SEATTLE,7,6,6997,NR2,47.72617708,-122.29867702
PUBLIC_PROXY,3345136,"7016 FREMONT AVE N, Seattle 98103",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,336240,1870,3362401870,2025-08-27,2025-08-27,2025-08-27,1405000,1600000,1405000,4,3.00,2240,1928,98103,SEATTLE,42,8,3240,NR3,47.68015524,-122.34963651
PUBLIC_PROXY,3359547,"6565 5TH AVE NE, Seattle 98115",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,952810,4280,9528104280,2025-12-11,2025-12-11,2025-12-11,1291000,1500000,1291000,5,1.50,1810,1921,98115,SEATTLE,43,5,4500,LR3 (M),47.67740212,-122.32490381
PUBLIC_PROXY,3349964,"1603 NE 70TH ST, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,954720,2350,9547202350,2025-09-30,2025-09-30,2025-09-30,890000,1320000,890000,3,1.75,1660,1922,98115,SEATTLE,45,4,5355,NR3,47.67918674,-122.31070231
PUBLIC_PROXY,3356844,"3212 VIEWMONT WAY W, Seattle 98199",Magnolia,LAND WITH PREV USED BLDG,3,SITUS_PROXY,327130,1095,3271301095,2025-11-21,2025-11-21,2025-11-21,2308000,0,2308000,4,4.00,3550,1989,98199,SEATTLE,11,5,5800,NR3,47.6490627,-122.40920141
PUBLIC_PROXY,3360670,"201 S JACKSON ST STE 5702, SEATTLE WA 98104",Downtown,LAND ONLY,1,MAILING_STREET,262308,9127,2623089127,2025-12-19,2025-12-19,2025-12-19,580,340000,580,0,0.00,0,0,98104,Seattle,,,0,,,
PUBLIC_PROXY,3360670,"201 S JACKSON ST STE 5702, SEATTLE WA 98104",Downtown,LAND ONLY,1,MAILING_STREET,262308,9128,2623089128,2025-12-19,2025-12-19,2025-12-19,1302,340000,1302,0,0.00,0,0,98104,Seattle,,,0,,,
PUBLIC_PROXY,3345024,"2404 2ND AVE N, Seattle 98109",Queen Anne / Magnolia,"Household, single family units",11,SITUS_PROXY,213870,0100,2138700100,2025-08-26,2025-08-26,2025-08-26,1568000,1895000,1568000,4,3.75,2750,1907,98109,SEATTLE,12,9,4371,NR3,47.64024191,-122.3530821
PUBLIC_PROXY,3354946,"4903 49TH AVE S, Seattle 98118",Columbia City / Rainier Valley,LAND WITH PREV USED BLDG,3,SITUS_PROXY,415430,3855,4154303855,2025-11-07,2025-11-07,2025-11-07,1128000,0,1128000,3,2.00,2030,1950,98118,SEATTLE,81,11,7200,NR3,47.55805333,-122.27232118
PUBLIC_PROXY,3354718,"4433 42ND AVE SW #418, SEATTLE WA 98116",Downtown,Residential condominiums,14,MAILING_STREET,860090,0030,8600900030,2025-11-06,2025-11-06,2025-11-06,943000,0,943000,0,0.00,0,0,98116,Seattle,,,0,,,
PUBLIC_PROXY,3358218,"6507 41ST AVE SW, Seattle 98136",West Seattle / Delridge,"Household, single family units",11,SITUS_PROXY,563750,0115,5637500115,2025-12-03,2025-12-03,2025-12-03,985000,1100000,985000,3,2.50,2130,1920,98136,SEATTLE,17,1,6000,NR3,47.54453394,-122.38482128
PUBLIC_PROXY,3361298,"6732 CARLETON AVE S, Seattle 98108",Georgetown / South Park,"Multiple family residence (Residential, 2-4 units)",12,SITUS_PROXY,273410,0770,2734100770,2025-12-30,2025-12-30,2025-12-30,676000,0,676000,4,2.00,1900,1910,98108,SEATTLE,18,6,1915,LR1 (M),47.5414292,-122.32183508
PUBLIC_PROXY,3350323,"1504 1ST AVE N, Seattle",Queen Anne / Magnolia,"Household, single family units",11,SITUS_PROXY,701420,0012,7014200012,2025-10-06,2025-10-06,2025-10-06,1178000,1500000,1178000,3,3.00,1910,2018,98109,SEATTLE,12,9,1388,LR1 (M),47.63256735,-122.35541032
PUBLIC_PROXY,3363608,"3757 SW AUSTIN ST, Seattle",West Seattle / Delridge,Residential condominiums,14,SITUS_PROXY,249220,0400,2492200400,2026-01-22,2026-01-22,2026-01-22,619000,1035000,619000,2,3.00,1740,2025,98108,SEATTLE,17,1,4080,NR3,47.53476275,-122.38176361
PUBLIC_PROXY,3354766,"615 NW 48TH ST, Seattle 98107",Ballard,"Household, single family units",11,SITUS_PROXY,198220,1205,1982201205,2025-11-07,2025-11-07,2025-11-07,790000,850000,790000,2,1.00,1390,1944,98107,SEATTLE,82,2,4850,NR3,47.66343463,-122.36479047
PUBLIC_PROXY,3360568,"4322 13TH AVE S, Seattle 98108",Georgetown / South Park,"Household, single family units",11,SITUS_PROXY,395940,0295,3959400295,2025-12-19,2025-12-19,2025-12-19,850000,913000,850000,3,1.75,2490,1931,98108,SEATTLE,79,3,4800,NR3,47.5646277,-122.31565022
PUBLIC_PROXY,3362758,"201 S JACKSON ST STE 5702, SEATTLE WA 98104",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,312507,9003,3125079003,2026-01-12,2026-01-12,2026-01-12,518000,650000,518000,1,0.75,680,1937,98104,Seattle,,,0,,,
PUBLIC_PROXY,3349578,"17030 14TH AVE NE, Seattle 98155",Downtown,"Household, single family units",11,SITUS_PROXY,714870,0145,7148700145,2025-09-29,2025-09-29,2025-09-29,629000,487000,629000,4,1.00,1200,1952,98155,Seattle,,,0,,,
PUBLIC_PROXY,3357451,"4800 FREMONT AVE N APT 222, SEATTLE WA 98103",Ballard,"Tenant occupied, commercial properties",59,MAILING_STREET,276770,2270,2767702270,2025-11-25,2025-11-25,2025-11-25,2551000,2950000,2551000,0,0.00,0,0,98103,SEATTLE,19,20,15000,MML U/65,,
PUBLIC_PROXY,3362429,"1638 D 20TH AVE, Seattle 98122",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,722850,1945,7228501945,2025-12-12,2025-12-12,2025-12-12,794000,0,794000,2,1.75,1270,2018,98122,SEATTLE,15,3,812,LR3 (M),47.61651117,-122.30588872
PUBLIC_PROXY,3353953,"3701 WOODLAWN AVE N, Seattle 98103",Fremont / Green Lake / Wallingford,"Multiple family residence (Residential, 2-4 units)",12,SITUS_PROXY,408330,4235,4083304235,2025-10-30,2025-10-30,2025-10-30,1400100,1450000,1400100,5,2.00,3060,1949,98103,SEATTLE,43,7,6271,NR3,47.65216614,-122.33905898
PUBLIC_PROXY,3346412,"1221 HARBOR AVE SW #401, SEATTLE WA 98116",Downtown,"Household, single family units",11,MAILING_STREET,555920,0125,5559200125,2025-09-08,2025-09-08,2025-09-08,572000,0,572000,2,1.00,1090,1983,98116,Seattle,,,0,,,
PUBLIC_PROXY,3351006,"119 37TH AVE E, Seattle 98112",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,910300,0450,9103000450,2025-10-07,2025-10-07,2025-10-07,1240000,1220000,1240000,3,1.75,1880,1915,98112,SEATTLE,14,8,2883,NR3,47.61896376,-122.2867029
PUBLIC_PROXY,3350692,"2607 A NW 59TH ST, Seattle 98107",Ballard,"Household, single family units",11,SITUS_PROXY,047600,0076,0476000076,2025-09-30,2025-09-30,2025-09-30,756000,780000,756000,3,1.75,1250,2003,98107,SEATTLE,19,1,1125,LR2 (M),47.67149136,-122.39047454
PUBLIC_PROXY,3358738,"2034 NW 57TH ST, SEATTLE WA 98107",Downtown,Residential condominiums,14,MAILING_STREET,678070,0010,6780700010,2025-11-24,2025-11-24,2025-11-24,482000,500000,482000,0,0.00,0,0,98107,Seattle,,,0,,,
PUBLIC_PROXY,3346070,"7529 32ND AVE SW, Seattle",West Seattle / Delridge,"Household, single family units",11,SITUS_PROXY,926920,0285,9269200285,2025-09-04,2025-09-04,2025-09-04,1107000,1450000,1107000,3,3.00,2860,2013,98126,SEATTLE,77,6,4920,NR3,47.53466619,-122.37429148
PUBLIC_PROXY,3348195,"8511 A 13TH AVE NW, Seattle",Ballard / Crown Hill,LAND WITH NEW BUILDING,2,SITUS_PROXY,277660,0024,2776600024,2025-09-19,2025-09-19,2025-09-19,640000,0,640000,2,1.75,1080,2023,98117,SEATTLE,6,8,630,LR3 RC (M),47.69089324,-122.3729502
PUBLIC_PROXY,3351493,"12029 66TH AVE S, Seattle 98178",Downtown,LAND WITH PREV USED BLDG,3,SITUS_PROXY,112304,9181,1123049181,2025-10-11,2025-10-11,2025-10-11,748000,0,748000,4,2.50,2450,1963,98178,Seattle,,,0,,,
PUBLIC_PROXY,3356717,"6226 43RD AVE NE, Seattle 98115",University District / Laurelhurst,LAND WITH PREV USED BLDG,3,SITUS_PROXY,318210,0035,3182100035,2025-11-20,2025-11-20,2025-11-20,939000,0,939000,2,1.00,1040,1951,98115,SEATTLE,44,3,6750,NR3,47.67480231,-122.28181197
PUBLIC_PROXY,3363098,"2713 B E YESLER WAY, Seattle",Capitol Hill / Central District,"Multiple family residence (Residential, 2-4 units)",12,SITUS_PROXY,000760,0099,0007600099,2025-10-28,2025-10-28,2025-10-28,608000,579900,608000,2,1.75,1120,2020,98122,SEATTLE,15,3,866,LR2 (M),47.60150932,-122.29724655
PUBLIC_PROXY,3347171,"3808 E JEFFERSON ST, Seattle 98122",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,982920,0100,9829200100,2025-08-23,2025-08-23,2025-08-23,1585000,1750000,1585000,3,1.50,2520,1922,98122,SEATTLE,14,8,7200,NR3,47.60613852,-122.28417303
PUBLIC_PROXY,3353207,"1401 N 41ST ST, Seattle 98103",Fremont / Green Lake / Wallingford,LAND WITH PREV USED BLDG,3,SITUS_PROXY,226500,0150,2265000150,2025-09-22,2025-09-22,2025-09-22,776000,0,776000,2,1.00,1130,1905,98103,SEATTLE,43,8,2480,LR1 (M1),47.65663906,-122.34059914
PUBLIC_PROXY,3363792,"9030 B 18TH AVE SW, Seattle 98106",Delridge / South Park,Residential condominiums,14,SITUS_PROXY,789980,0824,7899800824,2026-01-21,2026-01-21,2026-01-21,588000,549000,588000,2,1.50,950,2020,98106,SEATTLE,77,8,773,LR3 (M),47.52181785,-122.35753373
PUBLIC_PROXY,3350369,"1920 NW 65TH ST, Seattle 98107",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,751850,3716,7518503716,2025-09-26,2025-09-26,2025-09-26,684000,0,684000,1,2.00,1270,2019,98107,SEATTLE,19,10,996,NC1-40 (M),47.67616258,-122.38179878
PUBLIC_PROXY,3360039,"2307 50TH AVE SW, SEATTLE WA 98116",Downtown,"Household, single family units",11,MAILING_STREET,132172,0130,1321720130,2025-12-12,2025-12-12,2025-12-12,1103000,1270000,1103000,5,4.75,4130,1993,98116,Seattle,,,0,,,
PUBLIC_PROXY,3354809,"11905 84TH AVE S, Seattle 98178",Downtown,"Household, single family units",11,SITUS_PROXY,122304,9112,1223049112,2025-11-06,2025-11-06,2025-11-06,511000,605000,511000,3,1.00,1040,1955,98178,Seattle,,,0,,,
PUBLIC_PROXY,3346326,"2223 NE 125TH ST, Seattle 98125",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,771560,0107,7715600107,2025-09-03,2025-09-03,2025-09-03,983000,949900,983000,7,2.25,2990,1933,98125,SEATTLE,7,5,9876,NR2,47.71911513,-122.30538571
PUBLIC_PROXY,3342875,"1126 21ST AVE S, SEATTLE WA 98144",Downtown,Residential condominiums,14,MAILING_STREET,524510,0270,5245100270,2025-08-12,2025-08-12,2025-08-12,297000,322000,297000,0,0.00,0,0,98144,Seattle,,,0,,,
PUBLIC_PROXY,3351531,"2960 EASTLAKE AVE E UNIT 307, SEATTLE WA 98102",Downtown,Residential condominiums,14,MAILING_STREET,745997,0410,7459970410,2025-10-14,2025-10-14,2025-10-14,474000,432000,474000,0,0.00,0,0,98102,Seattle,,,0,,,
PUBLIC_PROXY,3355608,"4201 S SPENCER ST, Seattle 98118",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,333250,0950,3332500950,2025-11-11,2025-11-11,2025-11-11,716000,785000,716000,3,1.75,1720,1920,98118,SEATTLE,21,5,6180,NR3,47.54720994,-122.28058197
PUBLIC_PROXY,3364305,"207 N 73RD ST, Seattle 98103",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,200070,0426,2000700426,2026-01-25,2026-01-25,2026-01-25,945000,1025000,945000,3,1.75,1230,1916,98103,SEATTLE,82,11,2790,NR3,47.68163665,-122.3560222
PUBLIC_PROXY,3350769,"5210 35TH AVE NE, Seattle 98105",University District / Laurelhurst,"Household, single family units",11,SITUS_PROXY,243670,1326,2436701326,2025-10-08,2025-10-08,2025-10-08,1313000,1495000,1313000,4,3.00,2550,1913,98105,SEATTLE,44,3,6000,NR3,47.667015,-122.28985652
PUBLIC_PROXY,3357408,"452 MCGRAW ST, Seattle 98109",Queen Anne / Magnolia,LAND WITH PREV USED BLDG,3,SITUS_PROXY,352890,0500,3528900500,2025-11-18,2025-11-18,2025-11-18,2207000,0,2207000,3,3.25,3080,1925,98109,SEATTLE,12,9,4004,NR3,47.64013367,-122.3479883
PUBLIC_PROXY,3353759,"2134 BONAIR DR SW, Seattle 98116",West Seattle,"Household, single family units",11,SITUS_PROXY,091300,0120,0913000120,2025-10-29,2025-10-29,2025-10-29,1658000,1850000,1658000,3,2.50,2750,1995,98116,SEATTLE,16,1,3822,LR1 (M),47.5845973,-122.39838584
PUBLIC_PROXY,3345914,"1301 SPRING ST APT 19-G, SEATTLE WA 98104",Downtown,"Household, single family units",11,MAILING_STREET,212203,9146,2122039146,2025-09-03,2025-09-03,2025-09-03,1315000,0,1315000,3,2.50,2660,1900,98104,Seattle,,,0,,,
PUBLIC_PROXY,3363485,"8638 39TH AVE S, SEATTLE WA 98118",Downtown,Residential condominiums,14,MAILING_STREET,164680,0570,1646800570,2026-01-15,2026-01-15,2026-01-15,713000,637000,713000,0,0.00,0,0,98118,Seattle,,,0,,,
PUBLIC_PROXY,3346444,"4526 DAYTON AVE N, Seattle",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,952110,0294,9521100294,2025-09-05,2025-09-05,2025-09-05,613000,591950,613000,2,1.50,790,2006,98103,SEATTLE,42,11,1231,LR3 (M),47.66197232,-122.35255159
PUBLIC_PROXY,3358405,"1905 NE 75TH ST, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,954720,4290,9547204290,2025-11-14,2025-11-14,2025-11-14,940000,0,940000,3,1.75,2220,1941,98115,SEATTLE,45,4,4386,NR3,47.68290584,-122.30746119
PUBLIC_PROXY,3352477,"1730 22ND AVE APT W323, SEATTLE WA 98122",Downtown,Residential condominiums,14,MAILING_STREET,721570,0180,7215700180,2025-10-21,2025-10-21,2025-10-21,523000,450000,523000,0,0.00,0,0,98122,Seattle,,,0,,,
PUBLIC_PROXY,3362174,"1206 E REPUBLICAN ST, Seattle 98102",Capitol Hill / Madison Park,"Household, single family units",11,SITUS_PROXY,685170,0328,6851700328,2026-01-07,2026-01-07,2026-01-07,1015000,1110000,1015000,3,2.50,1820,2002,98102,SEATTLE,13,6,1470,LR3 (M),47.62331978,-122.31633259
PUBLIC_PROXY,3356534,"4505 W RAYE ST, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,136780,0095,1367800095,2025-11-17,2025-11-17,2025-11-17,1891000,2250000,1891000,4,2.50,2770,1956,98199,SEATTLE,11,5,7557,NR2,47.64386032,-122.41464067
PUBLIC_PROXY,3360210,"1123 16TH AVE, Seattle 98122",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,723460,0115,7234600115,2025-12-16,2025-12-16,2025-12-16,1229000,1270000,1229000,3,3.25,1810,2013,98122,SEATTLE,15,3,1770,LR3 (M),47.61225207,-122.31197721
PUBLIC_PROXY,3360523,"1475 NW 77TH ST, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,349130,0053,3491300053,2025-12-16,2025-12-16,2025-12-16,844000,835000,844000,3,1.00,1130,1950,98117,SEATTLE,82,11,4250,NR3,47.68486274,-122.37587231
PUBLIC_PROXY,3361693,"4420 1ST AVE NE, Seattle",Fremont / Green Lake / Wallingford,LAND WITH NEW BUILDING,2,SITUS_PROXY,313120,0305,3131200305,2026-01-02,2026-01-02,2026-01-02,510300,749000,510300,3,2.25,2000,2025,98133,SEATTLE,43,8,4083,NR3,47.66091474,-122.32799892
PUBLIC_PROXY,3355820,"7550 23RD AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,717730,0405,7177300405,2025-11-12,2025-11-12,2025-11-12,916000,0,916000,2,1.00,1340,1954,98115,SEATTLE,45,4,5760,NR3,47.68461358,-122.30273349
PUBLIC_PROXY,3344159,"4124 SW 104TH ST, Seattle 98146",West Seattle / Delridge,"Household, single family units",11,SITUS_PROXY,289560,0420,2895600420,2025-08-21,2025-08-21,2025-08-21,656000,733000,656000,3,1.75,1610,1942,98146,SEATTLE,17,3,5236,NR3,47.51030806,-122.38556463
PUBLIC_PROXY,3359227,"5229 S ORCHARD TER, Seattle 98118",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,262404,9135,2624049135,2025-12-11,2025-12-11,2025-12-11,991000,0,991000,4,2.75,2210,1926,98118,SEATTLE,81,6,5400,NR3,47.53807147,-122.26595981
PUBLIC_PROXY,3358168,"5820 6TH AVE NW, Seattle 98107",Ballard,"Household, single family units",11,SITUS_PROXY,276780,0210,2767800210,2025-12-01,2025-12-01,2025-12-01,1506000,0,1506000,4,3.50,2300,1912,98107,SEATTLE,82,2,5000,NR3,47.67149737,-122.36367336
PUBLIC_PROXY,3345955,"12517 22ND AVE NE, Seattle 98125",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,212604,9076,2126049076,2025-09-03,2025-09-03,2025-09-03,628000,575000,628000,2,1.00,840,1941,98125,SEATTLE,7,6,6679,NR2,47.71992536,-122.30632639
PUBLIC_PROXY,3362224,"749 S ELMGROVE ST, Seattle 98108",Georgetown / South Park,LAND WITH PREV USED BLDG,3,SITUS_PROXY,732790,0711,7327900711,2026-01-02,2026-01-02,2026-01-02,462000,513250,462000,3,1.00,880,1907,98108,SEATTLE,18,7,5000,UI U/45,47.53031257,-122.32347878
PUBLIC_PROXY,3348385,"931 A N 92ND ST, Seattle",Fremont / Green Lake / Wallingford,"Multiple family residence (Residential, 2-4 units)",12,SITUS_PROXY,554130,0081,5541300081,2025-09-22,2025-09-22,2025-09-22,794000,675000,794000,3,2.50,1680,2023,98103,SEATTLE,6,6,1215,LR1 (M1),47.69548817,-122.34591905
PUBLIC_PROXY,3355895,"3116 FUHRMAN AVE E, Seattle 98102",Capitol Hill / Madison Park,"Household, single family units",11,SITUS_PROXY,195970,2980,1959702980,2025-10-28,2025-10-28,2025-10-28,1585000,950000,1585000,3,2.75,2220,1928,98102,SEATTLE,13,5,5500,NR3,47.64908392,-122.31858548
PUBLIC_PROXY,3362796,"583 BATTERY ST #1306, SEATTLE WA 98454",Downtown,Residential condominiums,14,MAILING_STREET,358900,5120,3589005120,2025-12-23,2025-12-23,2025-12-23,920000,0,920000,0,0.00,0,0,98454,Seattle,,,0,,,
PUBLIC_PROXY,3354365,"2601 25TH AVE W 2, SEATTLE WA 98199",Downtown,Residential condominiums,14,MAILING_STREET,872998,0020,8729980020,2025-11-01,2025-11-01,2025-11-01,691000,0,691000,0,0.00,0,0,98199,Seattle,,,0,,,
PUBLIC_PROXY,3346587,"3732 E HIGH LN, Seattle 98112",Capitol Hill / Madison Park,"Household, single family units",11,SITUS_PROXY,195470,0510,1954700510,2025-09-03,2025-09-03,2025-09-03,3052000,3500000,3052000,5,3.50,5160,1907,98112,SEATTLE,14,7,10512,NR2,47.62038519,-122.28457114
PUBLIC_PROXY,3344210,"1125 E OLIVE ST UNIT 501, SEATTLE WA 98122",Downtown,Residential condominiums,14,MAILING_STREET,639550,0470,6395500470,2025-08-15,2025-08-15,2025-08-15,541000,525000,541000,0,0.00,0,0,98122,Seattle,,,0,,,
PUBLIC_PROXY,3354787,"912 N 89TH ST, Seattle 98103",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,926670,0195,9266700195,2025-11-06,2025-11-06,2025-11-06,834000,0,834000,4,2.75,1850,1921,98103,SEATTLE,6,6,3097,LR1 (M1),47.69363463,-122.34660902
